	m46	s402150	s9450	s62160	s62172	s9586	s15949	s401978	s401612	s19507	s402124	s62162	s402120	s15825	m9	s62170	m3	m22	m11	s39314	s401614	m1	s401646	s12903	s401956	s62166	s62156	s15981	s401632	s62174	s401618	m31	s402122	s62152	s15827	s9466	s7863	s401616	s39326	m6	s62134	s7857	s19481	m38	s401660	s62164	m2	m19	s19594	s401996	m14	s62168	m13	s401622	s401650	s15997	m34	s39300	m5	s39352	s402112	s401620	m45	s401634	s402116	s402006	m32	m26	s401972	s401654	s401954	m28	m12	s16001	m25	s12438	m7	m21	m17	s15965	s19505	s401656	s62120	s402118	m40	s62150	m4	s62158	s401652	m10	s62128	s19501	m33	m8	m23	m27	m16	s12884	m41	m18	s401964	m43	m20	m37	s15947	s15987	m36	m29	m35	m24	m42	s19511	s138530	m15	s401974	m44	s12428	s12430	s12614	s62154	m39
s401618	2.156723871524126	0.6177173448140865	3.2666951725187023	1.261683861842958	0.8707442832539248	3.164331875007021	3.600526277882551	2.6640425910684034	2.685337136003077	0.8354752439412488	0.9303699465881594	1.7965696128035953	1.9202951051751742	0.6650653796628808	2.6176327766197165	1.833054232755337	1.633543388249495	2.387459287824932	1.2916440791117365	2.0066253643544893	0.4551395847343427	3.2175869677303237	3.034122004017345	3.4807818437857168	0.43861808692931675	1.7059690699409722	0.8666118829566191	0.8915964153967648	0.5545924061677541	0.6269461541053205	0.0	1.9357162552963871	0.4808420863937108	3.739478283366484	1.335531092174147	0.8482473182655629	0.7330778219733947	0.9777048803145444	1.3691046069147204	2.5248547031950523	2.636563797922685	1.7469291251420553	1.5798310624052434	2.12872634076728	0.8720104760767367	0.8318058108950204	0.3413239549164454	3.656096116847366	1.1752902831309504	1.468038418105452	1.0372858683500434	1.1543776075727865	2.914211635647383	2.9122684668684853	1.559089764828055	2.5463302603293814	3.3441123889087376	1.3592808493676636	2.7037582465209193	1.238862234553307	1.1498900436542803	1.3284052202324157	2.3424970825078093	1.3820897725933865	1.234409577706992	1.0969162974145146	1.4402972361982285	1.5074416993487914	2.2256640451403014	2.796845990656441	2.872237604571862	2.3354152115322533	1.783293909592144	3.570100789024325	3.094292001551967	3.1163198680038637	3.451943923755968	2.3519833318270282	1.8842563823923821	1.9343719730485258	1.2448136950984179	1.2755177297057754	0.7111665271188324	1.644618806039595	1.978086957089353	2.504886814444138	1.577121311411565	0.5591403440353447	1.022794302894323	2.4180446253468237	2.656052585122044	1.4707412633135108	1.2417990155596264	2.6352981210980566	1.9425647194817057	2.0186483644363147	1.488321473006003	2.102012688893489	0.7269075875615382	2.198455059529885	2.430257054798186	2.5017251846345925	0.41928112244970245	1.5542145155195008	1.746618271302795	2.117125778837193	1.5802900626347194	1.8076072380622739	0.9199932592531049	1.9250968334646228	1.1126028532441767	1.9962894592169815	1.4841234374781938	1.2645017121738409	2.018237257223354	0.5170848035193258	1.4044046308883122	1.4674110530777231	2.116770008480926	1.9675498868551682	2.0853332793320427
m31	1.9315839479364754	1.9521234479184322	1.8522768043826652	3.0260860444609414	2.721102872900838	2.034089992638307	2.5549310386655812	0.7607801531184845	1.1644443056488447	2.615976506832872	2.7209108502969426	3.210098533135749	0.6672018930629171	1.2813366227767922	1.7170783164340515	1.5340387042092196	1.294010531073878	0.8231288869309232	1.7330782735994206	1.5787904899715532	2.2039747213797134	2.7365935677399804	2.504376066867477	1.7204075542061286	1.543490688748305	3.6183650608532405	2.7000406070182263	2.252955653277284	1.5002979174664206	2.1474570419231958	1.9357162552963871	0.0	1.4622310991626888	2.0126900517842965	0.786082879026041	1.9173682989197727	1.4317741426986257	2.071584076016751	0.5887511487369912	1.4388053894706336	1.5668618792343596	0.5673649095019403	1.6480014498371873	1.1125377495257163	1.5719153834248003	2.661713625629633	1.8676579749032627	1.8262584635178465	1.2513767642195721	0.4880518259327781	1.358714400725747	1.0286286092139456	1.5990115299516807	2.3023199864443313	0.9330098069423809	1.0859861276208007	2.96979124454797	1.2030803650217758	1.9232618500643623	0.817674430528284	1.2299757795206927	1.823008579843376	1.5734829889272468	0.5833895800751414	1.7777381662787364	1.083733528569437	0.9910024850206455	0.578609863188672	0.6554419014329108	1.0523851867754226	1.610375099910692	2.003190122491553	0.4720292104897056	2.152368972435293	2.533403265165566	1.7457273966484186	1.8536039423779065	2.012609665750232	0.6202022861146441	0.5550836310692668	0.7544117491145873	1.6073066615424751	1.3799798530071323	0.36586605325673877	0.1457385793639442	1.9014748971122302	0.8476516490663384	1.672723114760956	1.677822794819343	0.6008429394275433	1.3008537622537844	1.5501700195830808	0.7535679372710905	0.8715220182264983	1.2537945469183693	1.9763542887288508	0.8728195327747132	1.0460789177540588	1.4132437229792139	0.8256975101617068	0.8767378255824259	0.8169628018224776	1.6298961164928802	1.2837115865421325	0.9228458187083732	1.041722362974227	1.0825559667684022	0.4945094644087372	1.3024088760646937	1.8779043554193924	0.990850409736821	1.0071517111778843	0.9153233979767239	1.2889964611297764	0.3847013248170955	1.4237258208791725	0.8085678614620293	0.5115449272964152	0.7054395263391385	0.7235858425347732	0.8844102020557886
s402122	1.9078558793880194	0.6751162660401105	2.8836858868948894	1.6298817072849607	1.2858333615220254	2.8265790541279867	3.2997849355746762	2.2004990888237956	2.246383805755849	1.221563464025374	1.309675127799999	2.034365067598337	1.4836701719029848	0.2460572413919806	2.2640288825876995	1.590685706133668	1.2830507297660116	1.9646180170414091	1.136784861971872	1.6996860981359516	0.7981797390887873	2.972285670698926	2.7811166261320093	3.030891307152334	0.2417819899059292	2.1646658141612267	1.2645597372467643	1.076842304551879	0.23457491367590833	0.8164228233444575	0.4808420863937108	1.4622310991626888	0.0	3.291863751221193	0.9239211060815875	0.8804916643504833	0.4932810581275451	1.040046646397963	0.8900644291689414	2.1711104751760626	2.29970473566464	1.3271040438573376	1.3457101757132799	1.7665759541429646	0.6742715683602715	1.2418561279202984	0.45602029688952844	3.215044882820349	0.8697467777391892	1.0026074542916326	0.7545611680432452	0.738226720242875	2.5464661049189714	2.6274140928184644	1.205726101964911	2.1391922792979075	3.1232513984029193	1.0566959017665631	2.3767079878531976	0.7998060865427508	0.8230197504914292	1.184329841902136	1.9934493895387089	0.9231150214908243	1.0834690911650307	0.7615494497695031	1.022440121506949	1.052413732500833	1.7937836059567025	2.344381121635721	2.4783591838604857	2.092851217270074	1.3402229121727183	3.1614101579335854	2.827433205064319	2.7149453228864977	3.020348549551283	2.0932288593758472	1.4394269507730473	1.4763604949408682	0.7956911981267104	1.0477153093720983	0.4273397197706844	1.1833752406135285	1.5040114692135746	2.206406278818298	1.139826354106283	0.4639587740059269	0.8590155939509352	1.966958725967004	2.2736576382810956	1.2397904608251158	0.805002217901451	2.177088043621312	1.5846273868537428	1.8060037078907065	1.0932745386919438	1.7338783609542685	0.3786481507626091	1.753491341466452	1.9893478755356193	2.049310453351625	0.24359117547779713	1.2094479675271244	1.377218336300735	1.7021995391679834	1.2002909083960163	1.360592221330977	0.5667445937642074	1.7087741340771874	0.7277163313758267	1.5935961809178931	1.0681355327197057	0.9864928397738132	1.5645117944952378	0.09301311580902448	0.9989223196564581	1.010633416004188	1.7072877924610226	1.5683611601075944	1.6631051526890335
s62152	2.428308923820562	3.5983620840296155	2.8765752437951524	4.642648025587436	4.546638888729235	3.3227308838501477	3.707461306703537	1.6292327486160152	1.0839211755374312	4.209324076649007	4.3502502464053014	4.4684122029275075	1.8216387979963287	3.147244561419109	1.6616302688878568	3.4143130929328405	2.380561683918109	2.247536816704472	3.7367042070273615	2.2057415867104404	3.8637031469941565	2.3969149817648083	2.2128603580026134	0.34726513577094087	3.3243034826042486	5.278155601126698	4.414239324836481	4.230874804376081	3.2649870776373717	3.7745114253869136	3.739478283366484	2.0126900517842965	3.291863751221193	0.0	2.749663909702099	3.9081967018871913	3.075286012601298	4.067423560793429	2.512571633309408	2.9999957621408218	3.0371200383634207	2.4016911969404084	2.6310129691160125	2.8442777756102777	3.540337028622089	4.2912039196282805	3.6560838810603196	1.5997042379756385	3.2631312445852507	2.359974858134565	3.361980021772362	2.609602370009453	2.8052133430299686	2.0807142270125816	2.7867744828751246	2.473199891828353	2.656532785901907	3.189315380266821	1.802922048818656	2.8154753118655296	2.6695732905368104	2.9797449384308146	1.8581949756413818	2.545703199107427	3.0095758036801823	2.8791781696937204	2.4152242399093224	2.5901253814514034	2.244721574993541	0.992910792789249	1.147469413285992	2.2989330570525786	2.0215002851292936	0.8042432550546426	2.214553429937662	0.9162864881553335	0.4116854163079487	2.3237301843900298	1.8555438767942587	1.8234009851199988	2.5262831328052893	2.854385968695533	3.069358968025469	2.182570405056047	1.9014061081021212	1.999729776860099	2.2462295290364938	3.608101569219273	3.059393764029819	1.7820752361466543	2.6180568131796154	2.633234729708958	2.6314702541064676	1.1564571339612606	1.9997714375651228	2.5959938859720415	2.2924384944949296	2.7685389127225553	3.135186419298026	1.5808274086588905	1.314993857887002	1.2597744164023064	3.457433663054477	2.4208176938283588	2.812382340692394	1.7339583794106432	2.2613239419686804	2.450786929674867	2.897559036680761	2.5580010490621117	2.703125046782945	1.8160220876751114	2.2939311303228647	3.287479194486174	1.8138503353013906	3.2813306529810076	2.3903649458482334	2.3738718364903573	2.0642636343655774	2.370268148126118	1.679689388035699
s15827	2.1706176023745116	1.5655041673291297	1.99633617490343	2.5503157555383917	2.1165343641814136	2.0048516071264872	2.4689929072592944	1.3957142950829196	1.8485799043100368	2.111916717332947	2.228842688243477	2.9126060143571872	1.1221965932152733	0.6916133954919422	2.2052283953703053	0.9672725238159918	1.489916327897521	1.0519586234980374	1.1433136266709685	1.851217369416003	1.6970935565741085	3.127350216549288	2.8711777660274347	2.442890685171895	0.9769197553515723	3.0379387437942005	2.1696442184415186	1.5581412619901875	1.0690227220095212	1.7303038792169811	1.335531092174147	0.786082879026041	0.9239211060815875	2.749663909702099	0.0	1.2053947444822757	0.996223927819256	1.3954077911334992	0.5008583189973471	1.3384406696592757	1.4384543939777539	0.4469742273408177	1.6951757082992909	0.900608839874503	1.0025488776752554	2.139355765326383	1.3591239050051687	2.3601348224251835	0.5909563841396676	0.4916555137581305	0.741777879504964	0.9310532543544525	1.6423086409043288	2.7193577754160554	0.3656650120281392	1.23134392823266	3.341174553122693	0.5102010719801477	2.378104244076095	0.2822173654461436	1.0825202899838733	1.7280601208369624	2.0023721204195715	0.2814033091606939	1.661165527886531	0.48462560002637656	1.131282391147838	0.3745652669360031	0.8924645926998941	1.76032468032927	2.2004630628177213	2.2425257443297895	0.8013319816668639	2.835218526517484	2.943501897135925	2.368820442327251	2.5594504519776278	2.304141171924813	1.0893544181921786	1.1089850635294993	0.5507538958679458	1.553036292946982	0.9184957535699314	0.6134744996772672	0.8892366728055856	2.269677565468761	1.1019960086592386	1.0518548645484698	1.4867014755651806	1.1449526206056655	1.3586117295907467	1.5088040076818903	0.3109091746202986	1.5944643197346755	1.5647328436958023	2.1364269443653057	0.9072653419986936	0.8448519452382431	1.0752718602406255	1.4375671450348346	1.51794166572268	1.5095005481754133	1.11615041097692	1.4334477286313734	0.5039035244671621	1.5404312675425005	1.265161278720879	0.5488714568101567	1.0796195105648225	2.007602021324434	0.6085089380369267	1.4216337000929682	1.0698349161927236	0.5814094561698206	0.9477314844004843	0.8501156417868229	0.7193394779585546	0.4544215430724656	0.9119861727686212	0.6784417493847167	1.3792349836861042
s9466	2.783747803983418	1.2914900677521663	2.7779189937669218	1.85220288268829	1.1754736874949883	2.5652242440873656	2.9846240461333338	2.551012066337523	2.93324847900217	1.6064296648978305	1.6109508285340768	2.567421199342393	2.1763910318318813	0.8945520434164906	3.0907681443278885	1.2342253819345628	2.119563002540558	2.1290174774613173	0.5718539576322386	2.563184762106367	1.28195379621432	3.8473822402294977	3.6509852931036018	3.618367763448731	0.9633250230503131	2.2022568713112802	1.4254418057542446	0.36593622179219765	1.0413535122861408	1.364743019879097	0.8482473182655629	1.9173682989197727	0.8804916643504833	3.9081967018871913	1.2053947444822757	0.0	1.291442992687473	0.24374496879387117	1.4111046228967907	1.992227611535397	2.1221734054620307	1.6374915018390432	2.225958572582697	1.6854959681274266	0.5257073675995639	1.560646818043172	0.9236523253963926	3.511385526718778	0.7221336970858192	1.5576879841368156	0.6030162895105668	1.5567205018230512	2.4634079556683113	3.4923862393031633	1.3588630917928202	2.1802449691510604	3.9988850307183075	0.9073270197362562	3.22203844452449	1.0999643705540028	1.6722593411335476	2.0504947453619686	2.8283144338504136	1.3657469326967364	1.9467846498102201	1.2208278721114556	1.8030087280599598	1.3557133324107604	1.9914790998802268	2.9299778687482836	3.2405856324603195	2.961947937321899	1.933324624497944	3.900621004567782	3.6976967589400687	3.451983634018834	3.692969322594325	2.9677357508287576	2.1288001334717856	2.1410697822524307	1.4534640381239032	1.917080289609579	1.220155123712698	1.7355273735038736	2.0139081956853153	3.0666995578051295	1.8883566670216572	0.47267059049024224	1.7209325179831818	2.3302003219103313	2.2620784440107586	2.095302068730151	1.3171112214357983	2.755401180145489	2.412799657155941	2.685758917748335	1.828381894277423	1.700904120439269	1.177907137826902	2.4527760584623173	2.6432728165261565	2.6585558439269406	0.8426350345839685	2.057745414599186	1.3958538365231286	2.469271706953575	2.0281486516401057	1.5878011060692667	1.4316900573286422	2.5883010243856415	1.3852726678738736	2.3707609637121103	1.8621767808812866	0.775346234642299	2.116393389563149	0.8259173220424681	1.6743989360672873	1.5513981999948745	2.0964050650801775	1.8204348347690662	2.3981457341982666
s7863	1.61463695202837	0.8707438936472061	2.982266562773708	1.7943061846590431	1.5867830519918844	2.9958098815531367	3.4328007825377767	2.1410963512879415	2.031950775390772	1.2483136588920682	1.4391672782668687	1.9989718404210317	1.2612879357009568	0.4789886294154707	1.9761790848692438	1.7935804703490907	1.1121526475414534	1.9666636041420942	1.5722939803878573	1.4060989229630436	0.8734406018460048	2.6481258056674926	2.4103677058147532	2.8182076690311324	0.34412057609190133	2.2796625721571493	1.4819631725568034	1.4935424649012043	0.5530549639203832	0.9675261453163213	0.7330778219733947	1.4317741426986257	0.4932810581275451	3.075286012601298	0.996223927819256	1.291442992687473	0.0	1.483679182227827	0.9592253002701461	2.33037427543369	2.412463325340162	1.2868341877976226	1.02020822780592	1.8882371057231337	1.1485948236730041	1.3138482114235868	0.8128373189281214	3.094442767548094	1.193241645053464	0.9468167894119398	1.152366042655276	0.5961698155770135	2.6106706131588417	2.313887096071343	1.2152000223344297	2.199749919792459	2.817020436654388	1.2855847755826246	2.0728280857443995	0.9831285682057656	0.4703761101471019	0.9000347235991786	1.7243285008093618	0.9578848860245595	0.8417573877222146	0.6375784676018437	0.9437695247274885	1.1847348756970795	1.8056123200269254	2.1470006392444296	2.182882672617773	1.705176865408024	1.1570564054143953	2.899439730708213	2.5064914005142422	2.4188538500506698	2.772482104077584	1.7888972565477286	1.2451137589408992	1.3323126785815318	0.6774134984310101	0.8505777835327455	0.08966865188308572	1.0851636202698698	1.4400258209753707	1.8707012721399168	1.045781876538604	0.9399226081694757	0.6567515762268484	1.8804408063065627	2.3200021354976332	0.8168492903902282	0.762215389975859	2.0015996121523507	1.2745008095482193	1.4939659448595033	0.7902904558057092	1.8267629604962266	0.6051846098724561	1.5807447155010317	1.7649465322270075	1.8560677965289543	0.6906388926224271	1.0117010103877266	1.484218545901153	1.4917478879139938	0.9542166173819417	1.459710052647517	0.5001291975852442	1.3571724410324986	0.4972552597863274	1.3269832215083455	0.8774865378891125	1.2568591722106897	1.4076555454290054	0.5174428554726304	0.7384210295449591	0.9359929979354371	1.5472264242899503	1.5028985889921707	1.4165136948448513
s401616	2.9218106864561	1.3561524279713622	2.8806121369847237	1.830960718550917	1.1284777096906373	2.6389873406201323	3.070154636532203	2.702805351492705	3.091488149521546	1.6756319637528914	1.6316189143400497	2.5999555350643297	2.3516747113219614	1.0856859932693939	3.2434747548280844	1.3663418487593384	2.248654104079699	2.2870085090830323	0.5444944759836771	2.712025052000039	1.3773342090853478	3.989550912071511	3.8140128217397478	3.783417771577982	1.1494122864296694	2.1854898304876444	1.41661710845924	0.2645686235862299	1.1651693537197136	1.4237094017791325	0.9777048803145444	2.071584076016751	1.040046646397963	4.067423560793429	1.3954077911334992	0.24374496879387117	1.483679182227827	0.0	1.5618639770266258	2.093351492875819	2.244110678596678	1.8269894413731371	2.3778569832960827	1.8239670375964079	0.5753279070654334	1.6144616538039442	1.0001205729292981	3.6753476972400496	0.8664616837303651	1.7326507433457565	0.7183531269744889	1.714337510115325	2.5938302391670347	3.6381679995251206	1.5634895163188454	2.3165409836100253	4.130002649665071	1.075111735186298	3.3737343312802546	1.2598299336873153	1.850665314173718	2.1887261317683424	2.9750081652758027	1.5399783952013169	2.0782775536062874	1.4467193107483285	1.9337239155422297	1.5011261849428394	2.1489294493728592	3.0985721610171177	3.4101138341640036	3.1312195726050254	2.1205386980951415	4.056812516067303	3.842478344130753	3.6251947903308044	3.8576808001409337	3.1091993048554136	2.297660866379767	2.2975643032319475	1.6392807083609144	2.0443551705722376	1.413868240568167	1.9121920045608516	2.169504556457199	3.22533091128172	2.0251086217964613	0.587488161274681	1.8537156155662358	2.4992314021618562	2.405395190564626	2.2756481634228383	1.5130690144559122	2.919993723980911	2.579868454515543	2.826648932238324	2.023072965173087	1.851600208951944	1.2924079964929194	2.6033755074018536	2.8157960873406207	2.8270063676472814	0.9530209645849377	2.194495435490455	1.5622781957552383	2.619222762763262	2.1859036292484446	1.7293828486302147	1.5726000477887705	2.742834466951583	1.5940572744535273	2.5384148745635184	2.019550645809646	0.9407704775430188	2.2950772468440106	0.997791079689126	1.8753635137464992	1.7340143373918104	2.2971520490464803	2.013740301559083	2.5679177488464586
s39326	1.7984315126136385	1.3869959048568354	2.205780091000854	2.450785730404361	2.135881789846614	2.2639812890812165	2.793773303178694	1.3399672987570141	1.535232935248507	2.0657423571018962	2.1505525518358724	2.707455803612093	0.8386274733021954	0.7355467200987825	1.8338067489964678	1.4001879528267471	1.0667298666223757	1.2223581904572758	1.307852205278739	1.4810202613751102	1.646867797027468	2.757906498315199	2.551134774136789	2.2400556969808534	1.0064545553114639	3.0464697102591023	2.1168797253622036	1.7216858515142395	0.9233101972391433	1.5832647037451482	1.3691046069147204	0.5887511487369912	0.8900644291689414	2.512571633309408	0.5008583189973471	1.4111046228967907	0.9592253002701461	1.5618639770266258	0.0	1.6129041911760165	1.7676957629249497	0.684394652988866	1.38619432650997	1.2287686875577657	1.0369780440279477	2.1016843916773	1.281876851025629	2.3972609853832205	0.8431737880359303	0.2632048354132052	0.8810282839412732	0.605236853399538	1.917809261534765	2.34587536988712	0.8359540016587728	1.432197647845745	2.9574692385165426	0.9098497749867208	2.008470268677718	0.3751913895617216	0.8690596395239771	1.453440843024157	1.6117554735631794	0.24465146553302156	1.3794611504101975	0.7420355998226768	0.6844620557160394	0.3351301844359112	1.0359348999050328	1.5562071692089268	1.8975704774757034	1.950907279942397	0.6516257879959271	2.5143597209452646	2.5731431044141084	2.093574401419976	2.297653181764661	1.9319097300796457	0.7716674235803231	0.7476730258306863	0.3752024232090654	1.2231512688180297	0.8934445184207453	0.41947995138225175	0.6423302961384145	1.9249083505742723	0.6453975850740263	1.1066272447262413	1.2302519727327161	1.1482750737594496	1.6237156476050714	1.2990628778602138	0.39212934851366127	1.374995762835605	1.231492279124214	1.7915260240030004	0.730159923220689	1.1817117665472177	0.8473750881123708	1.0645407892322423	1.26771349184877	1.276303046932182	1.0434500624684957	1.0333935415990334	0.8975795985987947	1.1459420518607837	0.8994760239206321	0.5993676749225344	0.8038861153482644	1.6967821568958252	0.6298281781646894	1.0851722888915383	0.6887796133831975	0.9424700321588615	0.7913539404073673	0.8565937669803343	0.6238307372199745	0.32490701271582695	1.0483874496812415	0.9497200188442051	1.062294258018732
m6	3.335870058933604	2.7908457263086164	0.7885222353896151	3.709449056740246	3.13841938197177	0.6667707693412553	1.2007389168372842	1.3785425356348378	2.485681359545866	3.35372231706072	3.4257024998035077	4.19305510824523	2.0676096301407045	1.9661551278342426	3.14618663624444	0.8792233085501716	2.644215696055086	0.8261879941820423	1.620001771621587	2.988183841675703	2.9447371414756724	4.171099581842389	3.915544801542308	2.681547593307484	2.2573264521709384	4.1540076552737135	3.3030909738492102	2.328165188007999	2.3138588729615366	2.963220130035095	2.5248547031950523	1.4388053894706336	2.1711104751760626	2.9999957621408218	1.3384406696592757	1.992227611535397	2.33037427543369	2.093351492875819	1.6129041911760165	0.0	0.3177660629451528	1.2078133173427639	2.95571743984626	0.45855132273211313	1.8835577544300175	3.356491474808034	2.534814671263862	1.9546850087272445	1.3770746448718127	1.6231129596696745	1.5779419485805286	2.1972662351923598	0.5794416934348662	3.7370552277011	1.1898531643640655	0.5442149140435484	4.407698295571379	1.1727461403865573	3.354689536566803	1.4221723128360608	2.3890806593931107	3.0356925589559265	3.011690012883838	1.469939578150594	2.9667642347843923	1.7581170532649057	2.2754305562797326	1.2840778247845666	0.8772525795218578	2.1774374574681143	2.9553544224154047	3.387836592849496	1.7515385494868316	3.4009298426176398	3.9672179377076286	3.0223713952320437	2.9925743005666594	3.433956426571125	2.038429749692336	1.9932781495850298	1.8240913929617641	2.828952683246188	2.250407976723692	1.6182778208502788	1.5754107460692373	3.326243154112723	2.1873753699514853	2.0838539653929273	2.798654559300514	1.3192887645358757	0.539427674934011	2.7873461445082244	1.619265718196166	2.0503453627490726	2.6596710704953312	3.350481298182854	2.099499817561965	0.5515388399977583	2.3152274541466693	2.2509094883911467	2.1941982338452415	2.077064150146146	2.301512176260324	2.6198436517287393	0.8535257565128922	2.480470607466413	2.437908383163387	1.0403753835265557	2.368717847342718	3.23419595822086	1.9247052452073221	2.4281235519021758	2.2416096132041354	1.277325469776894	1.6916326887114812	2.089007607751409	1.9356073153042543	1.6019300799936291	1.429723048827227	1.1223659079458554	2.3018190620655403
s62134	3.446949647455158	2.945399105892358	0.7370579850596753	3.854460689212307	3.2751902696634776	0.6640365870341256	1.0362909642880407	1.4401961988587924	2.5696073929392935	3.4581103175636922	3.5557533114280253	4.329497983533635	2.1521643941089255	2.08004416345271	3.240571564666354	0.9244250483344872	2.7868694447151308	0.8486369937587073	1.812174884849772	3.095354126084514	3.0569018376367008	4.2618072890300684	3.978461616517281	2.7081240961148874	2.3557387613917675	4.2579035559312075	3.44185470269816	2.4623396698898516	2.4600434554939135	3.1079248942616213	2.636563797922685	1.5668618792343596	2.29970473566464	3.0371200383634207	1.4384543939777539	2.1221734054620307	2.412463325340162	2.244110678596678	1.7676957629249497	0.3177660629451528	0.0	1.260363577974992	3.057604210325377	0.5483828340275213	2.0679687080288067	3.4656873226729097	2.682777740663596	1.8783715654520434	1.533969426886545	1.737181153660863	1.751890640673172	2.324592621471917	0.3935973125730987	3.8306526282899975	1.214520908007972	0.5847054769191449	4.509502728798919	1.2878005516648956	3.4468255290310803	1.5740064653719048	2.481207103461563	3.145567080288793	3.12024909610174	1.5935195795862604	3.085636137739875	1.8043860216256526	2.4294300836725617	1.4509257237461493	0.945073207648346	2.2249783146346904	3.0149087584642436	3.45263185614336	1.820391266364928	3.4662084903458656	4.05793308602916	3.0658489855623507	3.035907317940593	3.539075944590133	2.136666699242342	2.1117153519001217	1.9263353736438389	2.9606461718342505	2.336952900456639	1.7187853015528076	1.6973524048967428	3.4092792604320175	2.3371449887452003	2.235682086703462	2.9208453494199125	1.3549355221271449	0.4284693262041926	2.8560573829393903	1.7119689333749402	2.1149476087334422	2.7490321285967565	3.4554577665482835	2.1672709379796706	0.6001607158178507	2.471818019204233	2.3672326228041274	2.2582980938134596	2.143125011290046	2.4502399064139824	2.7540901124029857	0.9374779549908577	2.5969143681741964	2.5519274554874705	1.2057783876776489	2.505030341154627	3.324251139729177	1.99315430829309	2.519669950907477	2.3638719634520435	1.4014479577035641	1.76132954854895	2.2141273470754492	1.999820038264843	1.702836311407544	1.407952681686382	1.1157074280926345	2.3882026389496134
s7857	2.209156876734129	1.9415699592516222	1.7337367376690094	2.9551588070719816	2.5534929144022853	1.8466667521366378	2.2871595339494935	1.0090010018230358	1.600808206012486	2.485473963733014	2.6251174199653073	3.239499467593975	0.968307681109461	1.0935523829555336	2.091877938712589	1.100387456572362	1.585731419822116	0.6825365341423288	1.5283547675053528	1.8626306343425503	2.0772405482349376	3.069199573361365	2.7842242292586037	2.0787059134435926	1.3538643433953337	3.44379930519621	2.5869447462897748	1.9955747227697622	1.4501849517409435	2.1099006332387575	1.7469291251420553	0.5673649095019403	1.3271040438573376	2.4016911969404084	0.4469742273408177	1.6374915018390432	1.2868341877976226	1.8269894413731371	0.684394652988866	1.2078133173427639	1.260363577974992	0.0	1.8061879217452363	0.7794053602579518	1.4361702832327439	2.525473432334867	1.7736777577937841	1.9246414331882804	0.989801134636747	0.5343236836915267	1.1637726940514506	1.127874719866586	1.3690405867653674	2.6480796252976218	0.39509865615219764	0.9376555769254631	3.3089813818079015	0.8308918885964672	2.2812404150966232	0.6628639237242849	1.250023660027128	1.9205646910281586	1.9389924773331106	0.47281098530428683	1.8756220631836475	0.736265601941511	1.2616874408785994	0.5405445846854844	0.5365238801998169	1.4182357895116282	1.9755196932988432	2.21245343906686	0.6055431878543431	2.5739280242518583	2.8738105678580115	2.102203954322721	2.2434808198426612	2.309415041943938	0.9578126500057865	0.9809306743196204	0.7139400950272086	1.754153377681081	1.2259549798898086	0.5055253296294697	0.6718251403199109	2.2026834331919374	1.1710628814231117	1.4973414709964707	1.7377972749120452	0.7289557638692304	1.064091995566352	1.6021707579908853	0.5478034305615457	1.2683365593015414	1.5197735858641974	2.204842683446254	0.9069456392974804	0.6840298850439456	1.4281922117908725	1.2828871146369312	1.2452408689677028	1.2065725419972229	1.5315926440829521	1.5383747164819552	0.49871155710059806	1.4468191664323404	1.3165515973084796	0.46338042163531046	1.356311882618208	2.0665792265345906	0.8054629096939572	1.3226561717831156	1.1407994327936979	0.9423192594103316	0.660791353580921	1.2620376172259016	0.7444193543072858	0.4789487628107013	0.4888414850081002	0.26802419623757556	1.2269298180282349
